"","Count","Area","ScaleLength","Total","Id","USid","PopCount","Lat","Lon","COOP.","CRN","Station","State","Grid","AP...WWTP","Environs","Tmean.trend","Tmax.trend","Tmin.trend"
"460",130,11.7,3.42052627529741,19238,460,460,16160.4547894577,46.91667,-95.06667,216360,"4","PARK RAPIDS","MN",36,"x","R",0.297998721,-0.225353899,0.683367016
"461",51,4.59,2.14242852856286,19149,461,461,14957.6653708327,46.66944,-94.10889,216547,"4","PINE RIVER DAM","MN",35,"x","R",0.388129852,-0.308218278,0.876999387
"462",60,5.4,2.32379000772445,18279,462,462,8254.63132390633,44.0138,-96.3258,216565,"4","PIPESTONE","MN",27,"x","R",0.015879829,-1.305784918,0.748159
"463",424,38.16,6.1773780845922,19348,463,463,29474.1570374775,47.2508,-93.5861,216612,"x","POKEGAMA DAM","MN",35,"x","R",6.138180745,5.536471934,6.179589239
"464",56,5.04,2.24499443206436,19954,464,464,6330.02208740024,48.84861,-95.7675,217087,"4","ROSEAU (Current loc. unknown)","MN",36,"x","R",0.770961969,0.428276312,1.177924274
"465",809,72.81,8.53287759199674,18380,465,465,86725.0690119634,44.3223,-93.9556,217405,"4","SAINT PETER","MN",26,"x","R",0.371798661,0.098992857,0.532637603
"466",0,0,0,19196,466,466,2789.92185327871,46.7953,-93.3211,217460,"4","SANDY LAKE DAM LIBBY","MN",35,"x","R",5.656680861,5.307161725,5.747809855
"467",85,7.65,2.76586333718787,19266,467,467,8109.82788513258,47.0258,-91.6653,218419,"4","TWO HARBORS","MN",35,"W","R",0.395486862,0.562093303,0.28100986
"468",57,5.13,2.26495033058122,19293,468,468,7349.0704492754,47.0744,-94.5699,218618,"4","WALKER AH-GWAH-CHING","MN",35,"x","R",0.42364669,0.066522715,0.80156741
"469",51,4.59,2.14242852856286,18209,469,469,8943.93860746711,43.7692,-94.1873,219046,"4","WINNEBAGO","MN",26,"W","R",0.421074624,0.482534091,0.459546501
"470",1,0.09,0.3,19431,470,470,2425.04822958507,47.4306,-94.0586,219059,"x","WINNIBIGOSHISH DAM","MN",35,"x","R",8.463594713,8.036192397,8.511657344
"471",43,3.87,1.9672315572906,18361,471,471,20438.658527106,44.2993,-92.6662,219249,"4","ZUMBROTA","MN",26,"W","R",0.766530542,0.459375062,1.056793419
"472",260,23.4,4.83735464897913,15857,472,472,26189.1491681236,33.83,-88.52139,220021,"4","ABERDEEN","MS",5,"x","R",-0.046902633,0.093013023,-0.091507877
"473",117,10.53,3.24499614791759,15951,473,473,27050.4461416258,34.3061,-89.9805,220488,"4","BATESVILLE","MS",5,"x","R",0.508690133,0.018589063,0.920236627
"474",124,11.16,3.34065861769801,16016,474,474,29523.5116910785,34.6686,-88.5699,220955,"3","BOONEVILLE","MS",5,"x","R",0.290027934,0.274486902,0.456150181
"475",177,15.93,3.99124040869502,15473,475,475,34847.5041934233,31.54472,-90.45806,221094,"4","BROOKHAVEN CITY","MS",6,"W","S",0.220250867,0.169298595,0.262495717
"476",169,15.21,3.9,15658,476,476,38439.5819162017,32.67139,-90.03611,221389,"3","CANTON","MS",6,"x","S",0.430948355,0.229808425,0.656322167
"477",164,14.76,3.84187454245971,15927,477,477,22469.6708715079,34.18639,-90.55722,221707,"3","CLARKSDALE","MS",6,"x","S",0.545632329,0.454047527,0.638678879
"478",134,12.06,3.47275107083707,15424,478,478,27036.0613934845,31.25028,-89.83611,221865,"4","COLUMBIA","MS",5,"x","R",0.095555148,-0.096184016,0.301438531
"479",643,57.87,7.60723339986358,15791,479,479,55468.6258799353,33.46778,-88.38472,221880,"4","COLUMBUS LUXAPALLILA","MS",5,"W","S",0.559336362,0.43238606,0.671889281
"480",144,12.96,3.6,16073,480,480,41268.8965970501,34.91667,-88.6,221962,"4","CORINTH CITY","MS",5,"W","S",0.371571086,0.130944758,0.383732427
"481",74,6.66,2.58069758011279,15531,481,481,27799.9757104275,31.94611,-90.3775,222094,"4","CRYSTAL SPRINGS EXP STN","MS",6,"x","R",0.096198945,0.045436799,0.273805891
"482",94,8.46,2.9086079144498,15595,482,482,23018.2134348407,32.31861,-89.48583,223107,"x","FOREST","MS",5,"x","R",0.17405799,-0.011124864,0.289524796
"483",517,46.53,6.82129020054124,15777,483,483,43366.3902444769,33.35917,-91.06,223605,"3","GREENVILLE","MS",6,"x","S",-0.248374241,-0.477821153,0.02978762
"484",983,88.47,9.40584924395453,15418,484,484,121323.417763971,31.25472,-89.33917,223887,"4","HATTIESBURG","MS",5,"x","S",0.712017931,0.756414982,0.667353343
"485",673,60.57,7.78267306264371,16046,485,485,158598.933312835,34.81611,-89.98528,223975,"4","HERNANDO","MS",5,"x","R",0.425691096,0.553444258,0.131217883
"486",77,6.93,2.63248931621764,16050,486,486,24650.5695936922,34.82194,-89.43472,224173,"3","HOLLY SPRINGS","MS",5,"x","R",0.333969045,0.869966858,-0.005075327
"487",95,8.55,2.92403830344269,15723,487,487,18861.1641325882,33.03333,-89.58333,224776,"2","KOSCIUSKO","MS",5,"x","R",0.498137308,-0.037837822,1.003775022
"488",363,32.67,5.7157676649773,15488,488,488,59841.9351740535,31.67556,-89.12306,224939,"4","LAUREL","MS",5,"x","S",0.664898445,0.479324658,0.812747835
"489",122,10.98,3.31360830515618,15738,489,489,16597.9402756118,33.13528,-89.07111,225247,"4","LOUISVILLE","MS",5,"x","R",0.442812497,0.515510288,0.369776872
"490",64,5.76,2.4,15477,490,490,13247.5339565007,31.55194,-90.10583,225987,"4","MONTICELLO","MS",6,"x","R",0.805081685,0.770595172,0.696157346
"491",184,16.56,4.06939798987516,15795,491,491,21530.305394348,33.45194,-90.50944,226009,"3","MOORHEAD","MS",6,"x","R",0.250466764,0.123707495,0.444357539
"492",303,27.27,5.22206855565876,15481,492,492,41615.8551661269,31.58889,-91.34083,226177,"2","NATCHEZ","MS",6,"W","S",-0.143070144,-0.12388954,-0.21291811
"493",774,69.66,8.34625664594613,15280,493,493,76856.6563357073,30.39639,-88.47806,226718,"4","PASCAGOULA","MS",5,"W","S",-0.570356648,-0.183191043,-0.830044996
"494",77,6.93,2.63248931621764,15914,494,494,26569.7361193239,34.13806,-88.99833,227111,"4","PONTOTOC EXP STN","MS",5,"x","R",0.01784159,-0.144574042,0.455600493
"495",11,0.99,0.99498743710662,15359,495,495,16338.963188381,30.84083,-89.54528,227128,"2","POPLARVILLE EXP STN  (Now CRN4)","MS",5,"x","R",-0.004087423,0.045646394,-0.000438114
"496",33,2.97,1.72336879396141,15537,496,496,8033.68222666197,31.985,-90.97194,227132,"2","PORT GIBSON","MS",6,"x","R",0.199692307,0.093462792,0.319524375
"497",409,36.81,6.06712452484701,15805,497,497,56450.8822844824,33.46917,-88.78222,228374,"2","STATE UNIVERSITY","MS",5,"x","S",0.221355023,0.486916769,-0.132495639
"498",241,21.69,4.65725240887801,15967,498,498,49519.2514838805,34.38028,-89.53583,229079,"4","UNIVERSITY","MS",5,"x","S",0.749938666,0.762176607,0.839819458
"499",33,2.97,1.72336879396141,15925,499,499,16237.3387380103,34.15833,-89.63111,229400,"x","WATER VALLEY","MS",5,"x","R",0.177809544,0.128938868,0.135384379
"500",503,45.27,6.72829844760174,15281,500,500,46267.4450946427,30.29472,-89.38306,229426,"4","WAVELAND","MS",5,"W","R",0.498480614,0.482937858,0.590531441
"501",67,6.03,2.45560583156173,15478,501,501,16338.5997839581,31.67722,-88.67083,229439,"3","WAYNESBORO","MS",5,"x","R",-0.237367678,-0.247681196,-0.212408822
"502",5,0.45,0.670820393249937,15391,502,502,10112.5834158065,31.09278,-91.23278,229793,"4","WOODVILLE","MS",6,"x","R",0.15641643,0.221282097,0.092842348
"503",137,12.33,3.51140997321589,15695,503,503,22496.546446854,32.90278,-90.38167,229860,"4","YAZOO CITY","MS",6,"x","S",-0.011481744,-0.034028663,-0.015885714
"504",55,4.95,2.2248595461287,16751,504,504,4567.13536336971,38.18694,-94.02806,230204,"4","APPLETON CITY","MO",15,"x","R",0.102068974,-0.241224604,0.410136779
"505",116,10.44,3.2310988842807,17029,505,505,16135.8046238527,39.3838,-91.2594,230856,"x","BOWLING GREEN","MO",15,"x","R",0.55548273,0.964572535,0.588333083
"506",15,1.35,1.16189500386223,17030,506,506,4077.54540837678,39.4296,-93.1385,231037,"4","BRUNSWICK","MO",15,"x","R",-0.128450044,-0.275357224,-0.005890597
"507",148,13.32,3.64965751817893,16319,507,507,17215.3135687906,36.1686,-89.6642,231364,"x","CARUTHERSVILLE","MO",14,"x","R",0.637773494,0.327697918,0.944599902
"508",168,15.12,3.88844441904472,16792,508,508,15815.8796192314,38.36667,-93.76667,231711,"4","CLINTON","MO",15,"x","R",0.331594159,0.4356652,0.339242761
"509",89,8.01,2.83019433961698,17236,509,509,12245.4307867397,40.2394,-94.6833,231822,"3","CONCEPTION","MO",26,"x","R",0.446161887,0.286668921,0.593051636
"510",14,1.26,1.12249721603218,16408,510,510,13824.3956448607,36.6205,-90.8125,232289,"x","DONIPHAN","MO",15,"x","R",0.132878321,0.036602462,0.40995133
"511",536,48.24,6.94550214167414,16658,511,511,64360.0528117093,37.79222,-90.41028,232809,"4","FARMINGTON","MO",15,"x","S",0.183020438,-0.37450208,0.813458622
"512",707,63.63,7.976841480185,16844,512,512,88989.7714317675,38.56667,-92.16667,234271,"4","JEFFERSON CITY WATER PLANT","MO",15,"W","S",0.594836509,0.057435084,1.231431661
"513",126,11.34,3.36749164809655,16594,513,513,12052.4787249885,37.4994,-94.2697,234705,"4","LAMAR","MO",15,"x","R",0.524471175,0.459446343,0.638147602
"514",224,20.16,4.48998886412873,16625,514,514,33039.7303011231,37.6849,-92.6936,234825,"4","LEBANON","MO",15,"x","S",0.515731891,0.365341923,0.65418198
"515",3117,280.53,16.7490298226494,16918,515,515,378958.27203449,38.8802,-94.3358,234850,"3","LEE'S SUMMIT REED WLR","MO",15,"x","U",0.925237026,0.43901066,1.047381839
"516",246,22.14,4.70531614240744,16985,516,516,24519.2309190531,39.18333,-93.88333,234904,"4","LEXINGTON","MO",15,"x","R",0.592380508,0.700692407,0.179823611
"517",49,4.41,2.1,16572,517,517,7511.87878775931,37.3908,-93.9488,235027,"3","LOCKWOOD","MO",15,"x","R",-0.138260108,-0.240704498,-0.029421523
"518",1,0.09,0.3,16552,518,518,11700.939507049,37.30361,-89.96639,235253,"x","MARBLE HILL","MO",14,"x","R",0.682294545,0.485108728,0.773502829
"519",176,15.84,3.97994974842648,16979,519,519,19905.0505346176,39.1755,-91.8861,235541,"4","MEXICO","MO",15,"x","S",0.753040569,0.48791423,0.995853124
"520",226,20.34,4.50998891351187,17046,520,520,26824.6523688022,39.4194,-92.4369,235671,"4","MOBERLY","MO",15,"x","S",0.63979032,0.458619961,0.823025108
"521",118,10.62,3.25883414736006,16521,521,521,16599.7848753864,37.1527,-92.2636,235834,"4","MOUNTAIN GROVE","MO",15,"x","R",0.256203155,0.114589624,0.348569623
"522",262,23.58,4.85592421687159,16456,522,522,42397.1620926037,36.8638,-94.36,235976,"4","NEOSHO","MO",15,"x","S",-0.183102715,-0.507824008,0.198035191
"523",288,25.92,5.09116882454314,16686,523,523,45398.0902427681,37.9572,-91.7758,237263,"4","ROLLA UNIV OF MO","MO",15,"x","S",0.264927307,0.351622431,0.344169724
"524",26,2.34,1.52970585407784,17238,524,524,5130.92600020481,40.24722,-93.71583,237963,"3","SPICKARD","MO",26,"x","R",0.210630933,-0.006639658,0.427107585
"525",7,0.63,0.793725393319377,17173,525,525,5841.8002429402,39.9713,-91.8872,238051,"3","STEFFENVILLE","MO",15,"x","R",1.299400843,1.193795602,1.401966788
"526",63,5.67,2.38117617995813,16933,526,526,9813.46844198403,38.963,-93.4166,238223,"4","SWEET SPRINGS","MO",15,"x","R",0.737551791,0.321131754,1.108088359
"527",123,11.07,3.32716095192283,16778,527,527,16060.3804707488,38.258,-93.3988,238466,"3","TRUMAN DAM & RESERVOIR","MO",15,"x","R",1.117699399,0.86273619,1.43032815
"528",26,2.34,1.52970585407784,17302,528,528,5182.61856432589,40.475,-93.0031,238523,"x","UNIONVILLE","MO",26,"x","R",0.173096405,0.0152656,0.520828626
"529",259,23.31,4.82804308182932,16894,529,529,51909.5451738685,38.835,-91.13861,238725,"x","WARRENTON","MO",15,"x","R",-1.578833993,-1.451497289,-0.978024957
"530",283,25.47,5.04678115237822,18959,530,530,9321.02882573539,46.1314,-112.9569,240199,"4","ANACONDA","MT",39,"x","S",0.149781503,0.780678373,-0.374231191
"531",0,0,0,19440,531,531,833.383044912547,47.493,-112.3963,240364,"4","AUGUSTA","MT",39,"x","R",1.689204502,2.254511746,1.286139363
"532",69,6.21,2.49198715887542,18863,532,532,3013.13207840013,45.8327,-109.9502,240780,"4","BIG TIMBER","MT",38,"x","R",-0.012549982,0.175621428,0.110878743
"533",329,29.61,5.44150714416512,18805,533,533,85377.6140478358,45.6622,-111.0452,241044,"3","BOZEMAN MONTANA ST UNIV","MT",39,"x","S",0.23138148,0.613208421,-0.150581941
"534",38,3.42,1.84932420089069,19343,534,534,1704.64241605968,47.21944,-111.71,241552,"4","CASCADE","MT",39,"x","R",0.468299002,0.747833037,0.420940719
"535",107,9.63,3.10322412983658,19851,535,535,1976.64718695871,48.5883,-109.2255,241722,"4","CHINOOK","MT",38,"x","R",0.47703567,0.309184744,0.97355286
"536",31,2.79,1.67032930884901,19559,536,536,2511.58610168525,47.8205,-112.1919,241737,"4","CHOTEAU","MT",39,"x","R",0.077943727,0.47456381,-0.427443057
"537",81,7.29,2.7,18783,537,537,6437.30595242519,45.6,-107.45,242112,"x","CROW AGENCY","MT",38,"x","R",-1.091679802,1.141226768,-3.370731391
"538",48,4.32,2.07846096908265,19858,538,538,4113.70484859313,48.6033,-112.3752,242173,"5","CUT BANK FAA AP","MT",39,"A","R",0.756605499,0.800920571,0.590626872
"539",84,7.56,2.7495454169735,18647,539,539,7647.26986251055,45.21278,-112.64472,242409,"5","DILLON WMCE","MT",39,"x","R",0.167718632,-0.056210979,0.419845922
"540",2,0.18,0.424264068711929,18878,540,540,568.262714160223,45.8902,-104.5461,242689,"3","EKALAKA","MT",37,"x","R",0.596087804,0.351708767,0.724718339
"541",20,1.8,1.34164078649987,18700,541,541,2959.78035971194,45.3394,-111.7111,242793,"4","ENNIS","MT",39,"x","R",0.294041237,0.475797555,0.238064469
"542",0,0,0,19211,542,542,317.187596984828,46.8511,-108.3132,243013,"3","FLATWILLOW","MT",38,"x","R",0.625921297,0.877594313,0.268677163
"543",0,0,0,19936,543,543,188.162048255699,48.77778,-107.45361,243089,"x","FORKS","MT",38,"x","R",1.49902956,1.573315959,1.499590005
"544",126,11.34,3.36749164809655,19815,544,544,12117.554197816,48.4983,-109.7972,243110,"3","FORT ASSINNIBOINE","MT",38,"x","R",0.313710482,0.097643896,0.622362901
"545",219,19.71,4.43959457608462,19934,545,545,4736.71687679941,48.7783,-114.8997,243139,"x","FORTINE","MT",39,"x","R",0.320408847,0.042329316,0.598849732
"546",57,5.13,2.26495033058122,19718,546,546,4466.81089729922,48.21389,-106.62139,243558,"2","GLASGOW WSO AP","MT",38,"A","R",0.308556244,0.522504032,0.196835179
"547",145,13.05,3.61247837363769,19289,547,547,7968.64248432805,47.1065,-104.7183,243581,"4","GLENDIVE","MT",37,"x","R",0.746815668,0.565922065,0.645859848
"548",592,53.28,7.29931503635786,19435,548,548,74999.7246107174,47.47333,-111.38222,243751,"2","GREAT FALLS WSCMO AP","MT",39,"A","U",0.167291786,0.380839701,0.006902591
"549",142,12.78,3.5749125863439,18995,549,549,23063.2597259475,46.23833,-114.16111,243885,"4","HAMILTON","MT",39,"x","R",0.532426401,0.534302555,0.592160875
"550",123,11.07,3.32716095192283,19412,550,550,509.507554525593,47.3889,-115.4225,243984,"3","HAUGAN (DEBORGIA)","MT",40,"x","R",-1.089556125,-2.053655187,-0.814648967
"551",1,0.09,0.3,18540,551,551,527.377313021094,44.8666,-111.3391,244038,"3","HEBGEN DAM","MT",30,"x","R",0.227801116,0.093190957,0.254993205
"552",448,40.32,6.34980314655502,19129,552,552,68286.0812845801,46.6056,-111.9636,244055,"2","HELENA WSO","MT",39,"A","S",0.555114598,0.51288355,0.569976184
"553",160,14.4,3.79473319220206,18888,553,553,24716.5843520838,45.9227,-108.2444,244345,"4","HUNTLEY EXPERIMENT STATION","MT",38,"x","R",1.089082186,1.346895593,0.824747133
"554",0,0,0,19373,554,554,569.947209486482,47.3144,-106.9104,244522,"3","JORDAN","MT",38,"x","R",0.359516658,0.129350057,0.510991518
"555",1030,92.7,9.62808392152873,19744,555,555,80151.1144289777,48.3042,-114.2636,244558,"4","KALISPELL WSO AP","MT",39,"A","R",0.325166987,0.370820756,0.249651389
"556",675,60.75,7.79422863405995,19779,556,556,9638.79534848085,48.4036,-115.5392,245015,"3","LIBBY RS","MT",40,"x","R",0.59288636,0.760860538,0.362404223
"557",147,13.23,3.63730669589464,18750,557,557,9012.03670185576,45.4836,-110.5688,245080,"4","LIVINGSTON","MT",39,"x","R",-0.428520059,-0.283866634,-0.286198842
"558",87,7.83,2.79821371592664,19778,558,558,2669.67885668767,48.39389,-107.72861,245338,"3","MALTA","MT",38,"x","R",0.253132809,-0.299129871,0.477019349
"559",0,0,0,19820,559,559,741.472263662814,48.4829,-104.4515,245572,"4","MEDICINE LAKE","MT",37,"x","R",0.360605732,-0.048739833,0.31978941
"560",0,0,0,19178,560,560,409.532843607256,46.7615,-104.962,245668,"4","MILDRED","MT",37,"x","R",-0.196331373,-0.294789755,-0.090371536
"561",122,10.98,3.31360830515618,19052,561,561,10830.7417981611,46.42667,-105.8825,245690,"1","MILES CITY FCWOS","MT",38,"A","R",0.661562743,0.847743245,0.313202211
"562",18,1.62,1.27279220613579,19266,562,562,826.831901750121,47.0575,-109.9514,245761,"2","MOCCASIN EXPERIMENT STATION","MT",38,"x","R",0.429512782,0.52696641,0.409816374
"563",24,2.16,1.46969384566991,18745,563,563,2204.26786826683,45.48556,-111.6325,246157,"4","NORRIS MADISON POWER HOUSE","MT",39,"x","R",0.618049067,0.518445972,0.586861271
"564",69,6.21,2.49198715887542,19002,564,564,1910.79313037795,46.3158,-113.3,246472,"4","PHILIPSBURG RS","MT",39,"x","R",0.077212287,0.491471699,0.073016047
"565",0,0,0,19062,565,565,2049.17425529917,46.4177,-104.5163,246601,"4","PLEVNA","MT",37,"x","R",0.525424231,1.034986088,0.575296528
"566",12,1.08,1.03923048454133,19688,566,566,3437.27517650444,48.11667,-105.2,246660,"x","POPLAR","MT",38,"x","R",-0.303065222,-1.085121684,-0.262151111
"567",30,2.7,1.6431676725155,18651,567,567,4391.82092913023,45.19111,-109.24972,246918,"x","RED LODGE","MT",38,"x","R",0.064473628,0.509174022,-0.166162305
"568",23,2.07,1.43874945699382,19372,568,568,7447.16767853657,47.3149,-114.0982,247286,"4","SAINT IGNATIUS","MT",39,"x","R",0.97444453,0.768178514,1.187284991
"569",9,0.81,0.9,19427,569,569,850.970763191998,47.4536,-104.3379,247382,"4","SAVAGE (Now CRN2)","MT",37,"x","R",-0.213060104,-0.072875215,0.098430338
"570",0,0,0,19752,570,570,1538.96897700117,48.3088,-112.2511,248501,"4","VALIER","MT",39,"x","R",0.646527995,0.507349397,0.684186817
"571",68,6.12,2.4738633753706,18676,571,571,2628.43028797496,45.2925,-111.94806,248597,"3","VIRGINIA CITY","MT",39,"x","R",0.529413487,0.493216219,0.406125627
"572",33,2.97,1.72336879396141,18490,572,572,2006.57527160755,44.65,-111.1,248857,"4","WEST YELLOWSTONE","MT",30,"x","R",-0.83411164,-0.746494279,-1.259740199
"573",29,2.61,1.61554944214035,19094,573,573,1447.84593259286,46.5436,-110.9,248930,"4","WHITE SULPHUR SPRINGS #2","MT",39,"x","R",0.162233777,-0.017355083,0.386593484
"574",60,5.4,2.32379000772445,17612,574,574,5327.23352286963,41.6841,-98.0033,250070,"x","ALBION","NE",27,"x","R",0.481329416,0.480563127,0.508730048
"575",94,8.46,2.9086079144498,17725,575,575,9558.89184322484,42.1103,-102.8967,250130,"4","ALLIANCE","NE",28,"x","S",-0.547182958,-0.070645703,-0.82023946
"576",220,19.8,4.4497190922574,17428,576,576,26285.0366669891,41.0405,-96.3775,250375,"4","ASHLAND 2","NE",27,"x","R",0.405409527,0.522845096,0.380372085
"577",27,2.43,1.55884572681199,17840,577,577,2983.03879237981,42.5136,-99.0302,250420,"x","ATKINSON","NE",27,"x","R",0.667503554,0.47521082,0.921706491
"578",90,8.1,2.84604989415154,17282,578,578,7673.68441551892,40.38333,-95.85,250435,"3","AUBURN","NE",26,"x","R",0.421816647,0.489924905,0.347411382
"579",189,17.01,4.12431812546026,17250,579,579,17272.2679769869,40.2994,-96.75,250622,"4","BEATRICE","NE",27,"x","S",-0.197090916,0.005887863,-0.259110886
"580",22,1.98,1.40712472794703,17219,580,580,1597.9538166291,40.1305,-99.8277,250640,"4","BEAVER CITY","NE",27,"x","R",0.352795747,0.489576349,0.337630079
"581",61,5.49,2.343074902772,17614,581,581,2834.17554300901,41.6675,-103.1042,251145,"x","BRIDGEPORT","NE",28,"x","R",0.582859875,0.428052642,0.786747971
"582",70,6.3,2.50998007960223,17546,582,582,5333.92331759197,41.4083,-99.675,251200,"4","BROKEN BOW","NE",27,"x","R",-0.186569708,-0.212652821,0.003593065
"583",145,13.05,3.61247837363769,17338,583,583,18500.7953819446,40.6194,-96.9469,252020,"2","CRETE","NE",27,"x","R",0.185224169,0.257914969,0.181025482
"584",14,1.26,1.12249721603218,17342,584,584,1745.82303616312,40.63333,-100.5,252100,"x","CURTIS","NE",28,"x","R",0.251436005,0.300448315,0.181006622
"585",51,4.59,2.14242852856286,17494,585,585,6971.74380485623,41.2491,-97.1327,252205,"4","DAVID CITY","NE",27,"x","R",0.316703681,0.27663848,0.36191164
"586",92,8.28,2.87749891398763,17212,586,586,6026.57306676979,40.1355,-97.1713,252820,"4","FAIRBURY","NE",27,"x","R",0.752919935,0.794192835,0.666750291
"587",64,5.76,2.4,17346,587,587,5444.56293279685,40.64222,-97.59194,252840,"4","FAIRMONT","NE",27,"x","R",0.019457145,0.106452514,-0.07416061
